100	100
10	11	11	10	10	11	10	10	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	19	19	19	19	19	19	19	19	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	11	19	7	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	7	8	7	7	8	7	7	8	9	11	19	8	8	8	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	8	7	7	8	7	7	8	10	11	19	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	13	13	12	12	13	12	12	13	14	14	21	12	12	12	12	12	13	13	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	7	7	7	7	7	7	9	11	19	7	7	7	7	7	7	8	6	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	11	12	20	9	9	9	9	9	10	10	8	8	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	11	12	20	9	9	9	9	9	10	10	8	8	14	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	11	12	20	9	9	9	9	9	10	10	8	8	14	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	11	12	20	9	9	9	9	9	10	10	8	8	14	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	7	6	6	7	6	6	7	9	10	19	7	7	7	7	8	8	8	7	7	12	8	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	8	8	8	8	8	8	8	8	10	11	19	8	8	8	8	8	9	9	7	8	13	9	10	10	10	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	10	10	9	9	10	9	9	10	11	12	21	10	10	10	10	10	10	11	9	9	14	10	11	11	11	11	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	19	19	19	19	19	19	19	19	19	20	25	19	19	19	19	19	19	20	19	19	20	19	20	20	20	20	19	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	10	12	20	8	8	8	8	8	9	10	8	8	13	9	10	10	10	10	8	9	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	7	7	6	6	7	6	6	7	9	10	19	6	6	6	6	7	6	7	5	6	12	6	9	9	9	9	7	8	10	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	8	7	7	8	7	7	8	9	10	19	7	7	7	7	8	8	9	7	7	13	8	9	9	9	9	8	9	10	18	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	10	10	9	9	10	9	9	10	11	12	20	10	10	10	10	10	10	10	9	9	14	10	11	11	11	11	10	11	12	20	11	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	8	7	7	8	7	7	8	9	11	19	7	7	7	7	7	8	8	6	7	13	8	10	10	10	10	8	9	10	20	9	7	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	7	7	7	7	7	7	8	6	6	13	7	9	9	9	9	7	8	10	19	8	6	7	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	7	8	5	2	13	6	8	8	8	8	7	8	9	19	8	6	7	9	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	12	12	11	11	12	11	11	12	13	13	20	11	11	11	11	11	11	12	11	11	15	11	13	13	13	13	12	12	13	20	12	11	11	13	11	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	12	12	11	11	12	11	11	12	13	13	20	12	12	12	12	11	12	12	11	11	15	12	12	12	12	12	12	12	13	20	13	12	12	13	11	11	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	20	20	19	19	20	19	19	20	20	21	26	20	20	20	20	20	20	20	19	19	22	20	20	20	20	20	20	20	21	26	20	20	20	21	20	19	19	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	6	7	5	5	12	6	8	8	8	8	6	7	9	19	8	5	7	9	6	5	5	11	11	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	13	13	12	12	13	12	12	13	14	15	21	13	13	13	13	12	13	13	12	13	16	13	14	14	14	14	13	13	14	20	13	13	13	14	13	13	13	15	15	22	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	9	9	9	9	9	9	9	9	11	12	20	9	9	9	9	9	9	10	9	9	13	10	11	11	11	11	10	10	12	20	11	9	10	11	9	9	9	13	13	20	9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	6	6	6	6	7	8	8	6	6	13	7	9	9	9	9	8	8	10	20	8	7	7	9	8	7	6	12	12	20	6	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	7	7	6	6	7	6	6	7	9	11	19	7	7	7	7	7	8	8	6	6	13	8	9	9	9	9	7	8	9	19	8	7	7	10	7	7	6	12	11	19	6	13	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	13	13	13	13	13	13	13	13	14	14	22	13	13	13	13	13	14	14	13	13	16	13	13	13	13	13	12	14	14	19	13	13	12	15	14	13	13	15	15	22	13	16	15	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	8	10	19	6	6	6	6	6	7	8	5	6	13	7	9	9	9	9	7	8	10	19	8	6	7	10	7	6	5	11	11	20	5	13	9	6	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	72	73	73	73	73	73	73	73	74	73	75	73	73	73	73	72	71	73	73	73	72	73	74	74	74	74	73	74	74	73	74	73	73	74	73	73	73	72	73	75	73	73	70	73	73	74	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	11	11	10	10	11	10	10	11	12	13	20	11	11	11	11	11	11	11	10	10	15	11	12	12	12	12	11	12	13	21	11	11	11	13	11	10	10	13	14	21	9	15	13	11	11	15	11	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	11	11	11	11	11	11	11	11	12	13	20	11	11	11	11	11	12	12	11	11	15	12	12	12	12	12	11	12	14	20	12	11	11	12	12	11	11	13	14	21	11	14	13	11	11	13	11	73	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	6	7	5	5	12	6	8	8	8	8	6	7	9	19	8	5	7	8	6	5	5	11	11	19	4	12	9	6	6	13	5	73	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	14	14	14	14	14	14	14	14	16	16	23	15	15	15	15	14	14	15	14	14	16	14	15	15	15	15	14	15	16	23	15	14	14	16	15	14	14	16	17	23	14	17	15	14	14	18	14	71	16	16	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	11	11	11	11	11	11	11	11	12	14	21	11	11	11	11	11	11	12	11	11	16	11	12	12	12	12	11	12	13	21	11	11	12	13	12	11	11	14	14	21	10	15	13	11	12	15	11	74	4	13	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	19	19	19	19	19	19	19	19	20	20	2	19	19	19	19	19	19	19	19	19	21	19	20	20	20	20	19	19	21	25	20	19	19	20	19	19	19	20	20	26	19	21	20	19	19	22	19	75	20	20	19	23	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	8	8	8	8	8	8	8	8	10	11	19	8	8	8	8	7	8	9	7	8	13	8	10	10	10	10	9	9	11	20	9	8	8	11	9	8	7	11	12	20	7	13	10	8	8	14	7	72	12	11	7	14	12	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	14	14	14	14	14	14	14	14	15	15	22	14	14	14	14	14	14	14	14	14	17	14	14	14	14	14	14	14	15	22	15	14	13	15	14	13	14	16	15	22	14	17	15	14	14	16	14	73	16	14	13	18	16	22	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	10	12	20	9	9	9	9	8	9	10	8	9	13	9	11	11	11	11	9	10	11	20	10	8	9	11	9	9	8	12	13	20	8	13	11	9	9	14	8	72	12	12	8	15	13	20	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	9	9	8	8	9	8	8	9	11	12	20	9	9	9	9	9	9	10	9	8	14	10	10	10	10	10	9	10	12	20	10	9	9	11	10	9	8	13	13	20	8	14	11	9	9	14	9	74	11	12	9	14	12	20	10	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	6	7	4	5	12	6	8	8	8	8	6	8	9	19	7	5	7	9	7	6	5	11	11	19	5	13	9	6	6	13	6	73	10	11	5	14	11	19	8	14	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	6	7	6	6	7	6	6	7	9	10	19	7	7	7	7	6	7	8	6	6	12	7	9	9	9	9	7	8	10	19	9	6	8	10	7	7	6	11	11	19	5	13	8	7	7	13	6	70	11	11	6	14	11	19	7	14	8	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	11	19	7	7	7	7	7	7	8	5	6	13	6	9	9	9	9	7	8	10	19	8	6	7	9	7	7	5	11	12	20	6	13	10	7	6	13	6	73	11	12	6	14	11	19	8	14	9	9	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	10	10	9	9	10	9	9	10	11	13	20	10	10	10	10	10	10	11	9	9	14	10	11	11	11	11	10	11	12	21	11	10	11	12	10	10	9	14	13	21	9	14	12	10	10	14	10	74	12	12	9	16	13	20	11	16	11	11	9	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	10	19	7	7	7	7	7	8	7	6	6	13	7	9	9	9	9	7	8	10	20	9	7	7	10	7	6	6	11	11	20	6	13	9	7	7	13	7	73	10	11	6	14	11	19	8	14	9	9	6	7	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	6	6	5	5	6	5	5	6	8	10	19	6	6	6	6	6	7	7	5	5	12	6	8	8	8	8	7	7	9	19	8	5	7	9	6	6	5	11	11	19	5	12	9	6	6	13	6	73	10	11	5	14	11	19	8	13	8	8	5	6	6	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	7	7	6	6	7	6	6	7	9	11	19	7	7	7	7	7	8	8	6	6	12	7	9	9	9	9	7	8	10	20	9	7	8	9	7	7	6	12	11	19	6	13	9	7	7	13	7	73	11	11	6	15	11	19	8	14	9	9	6	7	7	10	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	14	14	13	13	14	13	13	14	14	15	23	14	14	14	14	13	13	14	13	13	16	14	15	15	15	15	13	14	15	20	14	14	14	15	14	13	13	15	16	22	13	17	14	14	13	17	13	69	16	16	13	18	16	22	14	18	14	15	13	13	13	15	14	13	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	7	7	7	7	7	7	7	9	11	19	7	7	7	7	7	8	8	6	7	12	7	10	10	10	10	8	9	10	20	9	7	8	10	7	7	7	11	12	20	6	13	10	7	8	14	7	73	11	12	6	15	12	19	8	14	9	10	7	7	7	10	7	6	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	49	50	50	50	50	50	50	50	50	49	53	50	50	50	50	49	48	50	50	50	49	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	48	49	52	50	50	46	50	50	51	49	26	50	49	49	48	50	53	48	50	49	50	50	47	50	50	50	50	50	46	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
